# Program:featureCounts v1.5.2; Command:"featureCounts" "-T" "16" "-t" "mRNA" "-f" "-O" "-g" "ID" "-p" "-B" "-C" "-a" "/gpfs/group/pipkin/hdiao/Exp337/codes_hpc/Mus_musculus.GRCm38.102.mRNA.simp.rmdup.srt.gff3" "-o" "/gpfs/group/pipkin/hdiao/Exp337/2_featureCounts/337_14_pos_mRNA.txt" "/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_14_srt_flt_pos_srt.bam" 
Geneid	Chr	Start	End	Strand	Length	/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_14_srt_flt_pos_srt.bam
Lypd11	7	24715023	24726908	-	11886	0
Cd177	7	24743983	24760311	-	16329	0
Ceacam10	7	24777206	24784657	+	7452	0
Gm9844	7	24862213	24862697	+	485	0
Lypd4	7	24864620	24869941	-	5322	0
Dmrtc2	7	24870057	24877651	+	7595	0
Rps19	7	24884371	24889806	+	5436	4
Cd79a	7	24897381	24902197	+	4817	17
Arhgef1	7	24902912	24926594	+	23683	5
Erfl	7	24927445	24944494	-	17050	2
Rabac1	7	24969752	24972754	-	3003	20
Atp1a3	7	24978167	25005958	-	27792	4
Grik5	7	25009849	25072346	-	62498	32
Zfp574	7	25077205	25083492	+	6288	11
Pou2f2	7	25087344	25132512	-	45169	2002
Dedd2	7	25202840	25220615	-	17776	109
Zfp526	7	25221425	25227507	+	6083	9
Gsk3a	7	25228258	25237851	-	9594	191
Erf	7	25242561	25250761	-	8201	343
Cic	7	25267704	25294159	+	26456	12
Pafah1b3	7	25295049	25297986	-	2938	5
Prr19	7	25301411	25304132	+	2722	3
Tmem145	7	25306108	25316195	+	10088	4
Megf8	7	25317164	25365917	+	48754	9
Cnfn	7	25367620	25369724	-	2105	0
Lipe	7	25379527	25398710	-	19184	39
Cxcl17	7	25400053	25412886	-	12834	3
Ceacam1	7	25461707	25477603	-	15897	4
Ceacam2	7	25516042	25539857	-	23816	9
Erich4	7	25614620	25615892	-	1273	0
Dmac2	7	25619414	25625551	+	6138	3
B3gnt8	7	25626654	25635100	+	8447	47
Bckdha	7	25629946	25658981	-	29036	101
Exosc5	7	25659164	25671368	+	12205	3
Tmem91	7	25669139	25675166	-	6028	2
B9d2	7	25680780	25686558	+	5779	23
Tgfb1	7	25687002	25705077	+	18076	8
Ccdc97	7	25711106	25719088	-	7983	149
Hnrnpul1	7	25721165	25754757	-	33593	303
Axl	7	25757273	25788705	-	31433	85
Cyp2s1	7	25802475	25816913	-	14439	5
Cyp2b10	7	25897620	25926624	+	29005	7
Cyp2b13	7	26061497	26096197	+	34701	5
Cyp2b9	7	26173411	26210661	+	37251	8
Vmn1r184	7	26260334	26270619	+	10286	2
Cyp2a4	7	26307169	26315088	+	7920	1
Nlrp9c	7	26322473	26394243	-	71771	12
Nlrp4a	7	26435113	26476142	+	41030	8
Nlrp9a	7	26535023	26575615	+	40593	6
Vmn1r185	7	26607636	26618464	-	10829	2
Cyp2b23	7	26665227	26686437	-	21211	4
Cyp2b19	7	26757142	26772630	+	15489	1
Cyp2g1	7	26808892	26821205	+	12314	0
Cyp2a5	7	26835305	26843548	+	8244	2
Cyp2a22	7	26932055	26939380	-	7326	3
Cyp2a12	7	27029090	27036832	+	7743	0
Cyp2f2	7	27119909	27133660	+	13752	0
Cyp2t4	7	27153714	27158668	+	4955	10
Egln2	7	27158658	27166802	-	8145	102
Rab4b	7	27168424	27178896	-	10473	47
Gm21983	7	27168430	27181086	-	12657	58
Mia	7	27179742	27181157	-	1416	6
Snrpa	7	27187007	27196271	-	9265	174
BC024978	7	27195781	27210186	+	14406	71
Itpkc	7	27207172	27228628	-	21457	148
Coq8b	7	27233023	27257950	+	24928	3
Numbl	7	27258725	27282141	+	23417	6
Ltbp4	7	27305136	27337692	-	32557	11
Shkbp1	7	27342133	27356019	-	13887	33
Gm20479	7	27352649	27357419	-	4771	6
Sptbn4	7	27356383	27447686	-	91304	16
Blvrb	7	27447978	27466144	+	18167	2
Sertad3	7	27473768	27477364	+	3597	3
Sertad1	7	27486910	27490316	+	3407	2
Prx	7	27497388	27520214	+	22827	3
Hipk4	7	27523267	27531175	+	7909	11
Pld3	7	27532000	27553218	-	21219	78
2310022A10Rik	7	27553233	27582099	+	28867	9
Akt2	7	27591552	27640826	+	49275	28
Ttc9b	7	27653915	27657346	+	3432	2
Map3k10	7	27656375	27674598	-	18224	54
Zfp607b	7	27689340	27706484	+	17145	2
Zfp60	7	27731389	27753702	+	22314	5
Zfp626	7	27807196	27822916	+	15721	2
Zfp59	7	27838607	27856438	+	17832	3
Zfp607a	7	27857527	27880825	+	23299	6
Zfp974	7	27907392	27929430	-	22039	7
Zfp780b	7	27959135	27979147	-	20013	74
Zfp850	7	27984854	28014115	-	29262	114
Psmc4	7	28041707	28050101	-	8395	133
Fcgbp	7	28071236	28120862	+	49627	13
9530053A07Rik	7	28129466	28164811	+	35346	8
Fbl	7	28169710	28179269	+	9560	4
Dyrk1b	7	28179469	28187294	+	7826	1
Eid2	7	28267881	28269272	+	1392	0
Eid2b	7	28277739	28279489	+	1751	0
Selenov	7	28284652	28291186	-	6535	1
Dll3	7	28293553	28302238	-	8686	4
Timm50	7	28305516	28312072	-	6557	86
Supt5	7	28314891	28338746	-	23856	687
Rps16	7	28350652	28353155	+	2504	0
Plekhg2	7	28359604	28372599	-	12996	116
Zfp36	7	28376784	28380253	-	3470	77
Med29	7	28386146	28392708	-	6563	56
Paf1	7	28392951	28399388	+	6438	7
Samd4b	7	28399522	28598144	-	198623	467
Gmfg	7	28437447	28446546	+	9100	0
Lrfn1	7	28451980	28468242	+	16263	1
Ifnl2	7	28508836	28510455	-	1620	0
Ifnl3	7	28522836	28524322	+	1487	0
Sycn	7	28540885	28542209	+	1325	0
Nccrp1	7	28543596	28547254	-	3659	0
Pak4	7	28558819	28598185	-	39367	219
Acp7	7	28607276	28631332	-	24057	3
Fbxo27	7	28692849	28699338	+	6490	7
Fbxo17	7	28716804	28738144	+	21341	3
Mrps12	7	28739641	28741820	-	2180	19
Sars2	7	28741992	28753871	+	11880	8
Ccer2	7	28756174	28758968	+	2795	51
Nfkbib	7	28758251	28767512	-	9262	209
Sirt2	7	28766735	28788661	+	21927	7
Rinl	7	28788969	28798963	+	9995	5
Hnrnpl	7	28808541	28822266	+	13726	6
Ech1	7	28825217	28832247	+	7031	0
Lgals4	7	28833854	28841708	+	7855	0
Lgals7	7	28863853	28866284	+	2432	2
Capn12	7	28881422	28893563	+	12142	27
Actn4	7	28893248	28962340	-	69093	668
Eif3k	7	28971372	28981864	-	10493	157
Map4k1	7	28982050	29003279	+	21230	2
Ryr1	7	29003344	29125151	-	121808	24
Rasgrp4	7	29134851	29153961	+	19111	21
Fam98c	7	29152510	29156234	-	3725	32
Spred3	7	29158829	29168647	-	9819	12
Ggn	7	29170210	29173976	+	3767	80
Psmd8	7	29174188	29180701	-	6514	157
Catsperg1	7	29181532	29214035	-	32504	9
Kcnk6	7	29221926	29232515	-	10590	3
Yif1b	7	29238329	29247597	+	9269	11
2200002D01Rik	7	29246561	29248466	-	1906	2
Spint2	7	29256323	29281912	-	25590	132
Ppp1r14a	7	29289308	29293801	+	4494	0
Dpf1	7	29303951	29317588	+	13638	3
Sipa1l3	7	29320372	29518612	-	198241	827
Catsperg2	7	29697219	29727015	-	29797	4
Zfp84	7	29768552	29779821	+	11270	4
Zfp30	7	29783998	29794702	+	10705	7
Zfp790	7	29816114	29831005	+	14892	2
Zfp940	7	29833620	29853669	-	20050	27
Zfp420	7	29859979	29876827	+	16849	4
Zfp27	7	29893333	29906572	-	13240	46
Zfp383	7	29908223	29916813	+	8591	3
Zfp74	7	29930815	29954087	-	23273	38
Zfp568	7	29983955	30028282	+	44328	14
Zfp14	7	30036359	30051380	-	15022	10
Gm26920	7	30056034	30090410	-	34377	206
Zfp82	7	30056037	30072900	-	16864	34
Zfp566	7	30077337	30090527	-	13191	155
Zfp260	7	30094794	30107622	+	12829	2
Zfp382	7	30121942	30134950	+	13009	6
Zfp146	7	30161269	30169727	-	8459	172
Cox7a1	7	30184144	30186078	+	1935	4
Capns1	7	30186942	30198811	-	11870	30
Tbcb	7	30224131	30232272	-	8142	19
Polr2i	7	30231948	30233390	+	1443	2
Ovol3	7	30233439	30235725	-	2287	0
Wdr62	7	30240138	30280419	-	40282	15
Thap8	7	30280094	30290237	+	10144	2
Clip3	7	30291729	30308367	+	16639	5
Alkbh6	7	30308717	30314304	+	5588	0
Syne4	7	30314816	30319046	+	4231	3
Sdhaf1	7	30321406	30323895	-	2490	39
E130208F15Rik	7	30321740	30323472	+	1733	30
Lrfn3	7	30355489	30362772	-	7284	1
Tyrobp	7	30413760	30417585	+	3826	5
Hcst	7	30417712	30419854	-	2143	13
Nfkbid	7	30421732	30428746	+	7015	6
Aplp1	7	30434982	30445535	-	10554	6
Kirrel2	7	30447536	30457515	-	9980	1
Nphs1	7	30458315	30487223	+	28909	17
Prodh2	7	30493622	30513402	+	19781	5
Arhgap33os	7	30515699	30522193	+	6495	4
Arhgap33	7	30522226	30535060	-	12835	17
Proser3	7	30539134	30552292	-	13159	14
Hspb6	7	30553268	30555443	+	2176	15
Lin37	7	30555441	30559838	-	4398	29
Psenen	7	30561863	30563627	-	1765	10
U2af1l4	7	30563301	30565365	+	2065	0
Gm49396	7	30563344	30567960	+	4617	6
Igflr1	7	30565427	30567962	+	2536	6
Kmt2b	7	30568858	30588726	-	19869	1014
Zbtb32	7	30589681	30598869	-	9189	62
Upk1a	7	30603092	30612847	-	9756	7
Cox6b1	7	30616861	30626151	-	9291	64
Etv2	7	30633616	30635852	-	2237	1
Rbm42	7	30640999	30650317	-	9319	58
Haus5	7	30653711	30664994	-	11284	30
Pmis2	7	30670722	30671605	-	884	0
2200002J24Rik	7	30699783	30700380	+	598	0
Atp4a	7	30712209	30725534	+	13326	12
Tmem147	7	30727701	30729540	-	1840	34
Gapdhs	7	30729775	30743681	-	13907	1
Sbsn	7	30751471	30756134	+	4664	0
Dmkn	7	30763756	30781063	+	17308	6
Krtdap	7	30787905	30791097	+	3193	1
Ffar2	7	30818348	30823775	-	5428	2
Ffar3	7	30854330	30856178	-	1849	1
Ffar1	7	30857390	30861564	-	4175	3
Cd22	7	30865402	30880334	-	14933	1
Mag	7	30899176	30914865	-	15690	2
Hamp2	7	30922372	30924681	-	2310	0
Hamp	7	30942368	30944032	-	1665	2
Usf2	7	30945248	30956803	-	11556	206
Lsr	7	30957770	30973464	-	15695	1
Fam187b	7	30973804	30989726	+	15923	5
Fxyd5	7	31032722	31042481	-	9760	123
Fxyd7	7	31042513	31051467	-	8955	6
Fxyd1	7	31051678	31055708	-	4031	1
Lgi4	7	31059342	31070935	+	11594	3
Fxyd3	7	31068172	31076704	-	8533	4
Hpn	7	31098725	31115290	-	16566	18
Scn1b	7	31116524	31127003	-	10480	45
Gramd1a	7	31130127	31155896	-	25770	935
Scgb2b2	7	31290508	31304977	+	14470	4
Scgb1b2	7	31290519	31291821	-	1303	0
Scgb2b3	7	31359038	31362072	-	3035	0
Scgb1b3	7	31375592	31376916	+	1325	0
Scgb2b7	7	31703779	31705757	-	1979	0
Scgb1b7	7	31712665	31713978	+	1314	0
Scgb1b10	7	32100853	32102169	+	1317	0
Scgb2b11	7	32209173	32211145	-	1973	0
Scgb1b11	7	32222840	32224156	+	1317	0
Scgb2b12	7	32325286	32327245	-	1960	0
Scgb1b12	7	32334182	32335501	+	1320	0
Scgb1b29	7	32441541	32442722	+	1182	1
Scgb2b15	7	32827683	32829662	-	1980	0
Scgb1b15	7	32836554	32837870	+	1317	0
Scgb2b17	7	33054582	33056561	-	1980	0
Scgb1b17	7	33063449	33064765	+	1317	0
Scgb2b18	7	33171892	33173864	-	1973	0
Scgb1b18	7	33185568	33186868	+	1301	0
Scgb2b19	7	33278370	33280338	-	1969	0
Scgb1b19	7	33287291	33288611	+	1321	0
Scgb2b20	7	33364343	33366322	-	1980	0
Scgb1b20	7	33373234	33374559	+	1326	0
Scgb2b21	7	33518481	33520458	-	1978	0
Scgb2b24	7	33737190	33739312	-	2123	0
Scgb1b24	7	33743799	33744982	+	1184	0
Scgb2b26	7	33943002	33945040	-	2039	0
Scgb2b27	7	34011921	34013876	-	1956	0
Scgb1b27	7	34021483	34022881	+	1399	0
Scgb1b30	7	34095431	34100837	+	5407	0
Wtip	7	34109543	34133268	-	23726	10
Uba2	7	34140688	34169599	-	28912	165
Pdcd2l	7	34184499	34196661	-	12163	53
Gpi1	7	34201330	34230336	-	29007	381
4931406P16Rik	7	34236707	34313551	-	76845	222
Lsm14a	7	34344646	34393315	-	48670	296
Kctd15	7	34639014	34655509	-	16496	7
Chst8	7	34674468	34812686	-	138219	19
Pepd	7	34912379	35044708	+	132330	468
Cebpg	7	35046422	35056573	-	10152	222
Cebpa	7	35119293	35121928	+	2636	2
Slc7a10	7	35186385	35201114	+	14730	0
Lrp3	7	35200878	35215498	-	14621	2
Wdr88	7	35238791	35275533	-	36743	10
Gpatch1	7	35276536	35318440	-	41905	73
Rhpn2	7	35334170	35392289	+	58120	11
Faap24	7	35392152	35396836	-	4685	5
Cep89	7	35397035	35438689	+	41655	3
Slc7a9	7	35448796	35466036	+	17241	1
Tdrd12	7	35469098	35537745	-	68648	10
Nudt19	7	35547185	35556304	-	9120	19
Rgs9bp	7	35578993	35585582	-	6590	1
Ankrd27	7	35586244	35639226	+	52983	9
Pdcd5	7	35641982	35647521	-	5540	54
Dpy19l3	7	35685165	35754454	-	69290	95
Zfp507	7	35772343	35802989	-	30647	286
Tshz3	7	36698118	36773553	+	75436	15
Zfp536	7	37318024	37773641	-	455618	97
Uri1	7	37959992	38023551	-	63560	288
Ccne1	7	38097984	38107534	-	9551	11
1600014C10Rik	7	38183217	38197568	+	14352	4
Plekhf1	7	38216972	38228016	-	11045	1
Pop4	7	38261996	38271423	-	9428	32
Gm5591	7	38518139	38528193	-	10055	5
Gm5114	7	39407294	39413160	-	5867	1
Zfp619	7	39517766	39540420	+	22655	8
Vstm2b	7	40898328	40930594	+	32267	4
4930433I11Rik	7	40987543	40995435	+	7893	0
Gm4884	7	41032719	41045302	+	12584	7
Gm5592	7	41153841	41290183	+	136343	23
AI987944	7	41372923	41393379	-	20457	57
Vmn2r57	7	41395945	41448696	-	52752	17
Gm20449	7	41399378	41499417	-	100040	71
AW146154	7	41478874	41499890	-	21017	45
Gm6871	7	41545674	41573662	-	27989	2
2610021A01Rik	7	41599261	41628533	+	29273	4
Zfp788	7	41633203	41651530	+	18328	9
Vmn2r58	7	41835814	41872712	-	36899	6
Vmn2r59	7	42011284	42059023	-	47740	8
Vmn2r60	7	42107770	42196208	+	88439	20
Vmn2r61	7	42260053	42300755	+	40703	7
4933421I07Rik	7	42445462	42448120	-	2659	0
Zfp141	7	42473386	42505740	-	32355	57
Gm21028	7	42578466	42578588	-	123	0
Zfp977	7	42579783	42592547	-	12765	0
Zfp976	7	42612504	42642547	-	30044	3
Zfp975	7	42660105	42692718	-	32614	20
Gm17067	7	42705469	42727017	-	21549	4
Vmn2r62	7	42764055	42793525	-	29471	3
Gm2381	7	42816829	42867234	-	50406	10
Vmn2r63	7	42896711	42933822	-	37112	4
Vmn2r126	7	43018765	43048106	+	29342	5
Zfp936	7	43114229	43192109	+	77881	34
Zfp715	7	43296197	43313263	-	17067	73
Siglecf	7	43351341	43359531	+	8191	1
Siglecg	7	43408204	43418358	+	10155	1
Lim2	7	43427670	43435996	+	8327	2
Gm38999	7	43427686	43428832	+	1147	0
Nkg7	7	43437073	43438249	+	1177	2
Cldnd2	7	43440782	43443334	+	2553	1
Etfb	7	43444083	43457800	+	13718	5
Etfbl	7	43444128	43463587	+	19460	11
Vsig10l	7	43463151	43472019	+	8869	9
Iglon5	7	43472904	43490075	-	17172	0
4931406B18Rik	7	43492044	43505940	-	13897	4
Cd33	7	43524216	43544428	-	20213	2
Zfp658	7	43562256	43575461	+	13206	2
Zfp719	7	43579610	43593235	+	13626	2
Zfp819	7	43607169	43618285	+	11117	0
Ceacam18	7	43634707	43649295	+	14589	2
Siglece	7	43651070	43660161	-	9092	2
Ctu1	7	43672016	43678298	+	6283	3
Klk14	7	43690418	43695536	+	5119	0
Klk13	7	43712567	43727534	+	14968	1
Klk12	7	43768897	43773585	+	4689	1
Klk11	7	43774604	43779263	+	4660	0
Klk10	7	43781035	43785410	+	4376	4
Klk9	7	43791891	43796757	+	4867	3
Klk8	7	43797577	43803822	+	6246	5
Klk7	7	43811294	43816359	+	5066	3
Klk6	7	43824499	43832030	+	7532	0
Klk5	7	43841971	43851181	+	9211	3
Klk4	7	43881160	43885804	+	4645	1
Klk15	7	43933740	43939639	+	5900	3
Klk1b8	7	43950664	43954941	+	4278	7
Klk1b1	7	43966751	43971318	+	4568	0
Klk1b9	7	43976061	43980376	+	4316	6
Klk1b11	7	43995877	43999875	+	3999	1
Klk1b26	7	44012168	44016968	+	4801	4
Klk1b27	7	44052290	44056712	+	4423	1
Klk1b21	7	44102328	44106583	+	4256	2
Klk1b22	7	44112673	44116922	+	4250	1
Klk1b16	7	44136767	44141610	+	4844	1
Klk1b24	7	44188236	44192455	+	4220	1
Klk1b3	7	44198191	44202352	+	4162	1
Klk1b4	7	44207435	44211754	+	4320	0
Klk1b5	7	44215945	44220703	+	4759	1
Klk1	7	44225360	44229618	+	4259	1
1700028J19Rik	7	44229811	44246695	-	16885	16
Gm36864	7	44236177	44243191	+	7015	5
2410002F23Rik	7	44246722	44252319	+	5598	2
Acp4	7	44252148	44257378	-	5231	0
Gm15517	7	44261447	44261891	+	445	0
Clec11a	7	44302687	44306902	-	4216	7
Shank1	7	44310253	44360572	+	50320	13
1700008O03Rik	7	44360043	44375030	-	14988	3
Syt3	7	44384102	44400187	+	16086	5
Lrrc4b	7	44429018	44463351	+	34334	9
Aspdh	7	44465391	44467758	+	2368	4
Josd2	7	44467980	44471662	+	3683	2
Emc10	7	44489937	44496529	-	6593	136
Fam71e1	7	44496581	44501140	+	4560	1
Mybpc2	7	44501699	44524656	-	22958	2
Spib	7	44525993	44532071	-	6079	2
Pold1	7	44532746	44548847	-	16102	186
Nr1h2	7	44549616	44553949	-	4334	248
Napsa	7	44572380	44586862	+	14483	3
Kcnc3	7	44590664	44604754	+	14091	6
Myh14	7	44605803	44670843	-	65041	16
Izumo2	7	44708742	44719844	+	11103	2
Zfp473	7	44731480	44751050	-	19571	10
Vrk3	7	44748413	44777515	+	29103	5
Atf5	7	44812256	44816658	-	4403	92
Nup62	7	44816088	44830812	+	14725	18
Il4i1	7	44816396	44840809	+	24414	55
Tbc1d17	7	44834623	44849079	-	14457	154
Akt1s1	7	44848991	44855421	+	6431	3
Pnkp	7	44857139	44862992	+	5854	0
Ptov1	7	44863067	44869788	-	6722	19
Med25	7	44876765	44892712	-	15948	404
Fuz	7	44896079	44900624	+	4546	82
Ap2a1	7	44900373	44929496	-	29124	518
Tsks	7	44943204	44958035	+	14832	1
Cpt1c	7	44959372	44974851	-	15480	19
Prmt1	7	44975989	44986568	-	10580	486
Bcl2l12	7	44991222	44997579	-	6358	43
Irf3	7	44997648	45002848	+	5201	30
Scaf1	7	45002948	45016363	-	13416	459
Rras	7	45017961	45021647	+	3687	6
Prr12	7	45027563	45052881	-	25319	66
Prrg2	7	45053584	45062677	-	9094	8
Nosip	7	45062429	45078210	+	15782	7
Rcn3	7	45082913	45092221	-	9309	4
Fcgrt	7	45092990	45103851	-	10862	1
Rps11	7	45122379	45124439	-	2061	188
Rpl13a	7	45125558	45128761	-	3204	498
Gm45713	7	45125922	45136231	-	10310	478
Flt3l	7	45131188	45136432	-	5245	7
Aldh16a1	7	45140905	45154584	-	13680	76
Pih1d1	7	45154303	45160065	+	5763	2
Slc17a7	7	45163949	45176142	+	12194	2
Gfy	7	45176349	45179569	-	3221	0
Pth2	7	45180995	45181838	+	844	0
Ccdc155	7	45183624	45204892	-	21269	5
Dkkl1	7	45207519	45212123	-	4605	0
Tead2	7	45215753	45233644	+	17892	17
Cd37	7	45233632	45239115	-	5484	121
Slc6a16	7	45241085	45273367	+	32283	10
Slc6a21	7	45277513	45288994	+	11482	4
Trpm4	7	45302632	45333780	-	31149	14
Hrc	7	45335290	45338974	+	3685	2
Ppfia3	7	45339126	45366801	-	27676	10
Lin7b	7	45367891	45370583	-	2693	16
Snrnp70	7	45376453	45395742	-	19290	1132
Kcna7	7	45405653	45409763	+	4111	2
Ntf5	7	45413695	45417179	+	3485	2
AC151602.1	7	45418353	45421845	+	3493	39
Lhb	7	45420820	45421897	+	1078	18
Ruvbl2	7	45421760	45438096	-	16337	365
Gys1	7	45434844	45456619	+	21776	5
Bax	7	45461697	45466898	-	5202	183
Gm45808	7	45465984	45486811	-	20828	114
Dhdh	7	45470987	45488805	-	17819	4
Tulp2	7	45486262	45523632	+	37371	108
Nucb1	7	45490458	45510406	-	19949	75
Ppp1r15a	7	45522916	45526268	-	3353	141
Plekha4	7	45526330	45554229	+	27900	2
Hsd17b14	7	45554893	45567752	+	12860	1
Bcat2	7	45570153	45589711	+	19559	2
Fgf21	7	45613886	45615490	-	1605	0
Fut1	7	45617289	45621059	+	3771	0
Izumo1	7	45621811	45627242	+	5432	2
Rasip1	7	45627488	45639093	+	11606	4
Mamstr	7	45639993	45645211	+	5219	1
Fut2	7	45648591	45666394	-	17804	5
Sec1	7	45677686	45694402	-	16717	2
Ntn5	7	45684022	45694556	+	10535	1
Car11	7	45699843	45704682	+	4840	6
Dbp	7	45705088	45710203	+	5116	28
Sphk2	7	45709467	45718002	-	8536	164
Rpl18	7	45715457	45720836	+	5380	21
Fam83e	7	45721212	45729492	+	8281	3
Spaca4	7	45725107	45725813	-	707	0
Sult2b1	7	45729983	45784669	-	54687	60
Lmtk3	7	45783738	45804144	+	20407	13
Cyth2	7	45806637	45814581	-	7945	111
Kcnj14	7	45816460	45824782	-	8323	93
Grwd1	7	45825223	45830944	-	5722	220
Grin2d	7	45831883	45878378	-	46496	12
Kdelr1	7	45872772	45883732	+	10961	1
Syngr4	7	45886845	45896714	-	9870	2
Tmem143	7	45896941	45917413	+	20473	5
Emp3	7	45918023	45921404	-	3382	12
Ccdc114	7	45924072	45948963	+	24892	1
Abcc6	7	45967555	46030302	-	62748	18
Nomo1	7	46033698	46084212	+	50515	13
Kcnj11	7	46097096	46100764	-	3669	0
Abcc8	7	46104523	46180017	-	75495	18
Ush1c	7	46195350	46238503	-	43154	11
Otog	7	46240987	46311434	+	70448	13
Myod1	7	46376474	46379099	+	2626	0
Kcnc1	7	46396497	46438704	+	42208	19
Sergef	7	46443154	46639807	-	196654	379
Tph1	7	46644641	46672537	-	27897	8
Saal1	7	46686108	46710680	-	24573	19
Saa3	7	46711998	46715700	-	3703	1
Saa4	7	46727998	46732603	-	4606	2
Saa1	7	46740497	46742980	-	2484	0
Saa2	7	46751790	46754313	+	2524	0
Hps5	7	46760466	46796064	-	35599	87
Gtf2h1	7	46796103	46823800	+	27698	0
Ldha	7	46841475	46855627	+	14153	9
Ldhc	7	46861203	46878142	+	16940	9
Tsg101	7	46888949	46919969	-	31021	103
Uevld	7	46923216	46958527	-	35312	14
Gm9999	7	46983580	46987803	+	4224	2
Spty2d1	7	46990396	47008411	-	18016	107
Tmem86a	7	47050601	47054777	+	4177	0
Ptpn5	7	47077795	47133684	-	55890	10
Mrgpra6	7	47185707	47204920	-	19214	2
Mrgpra9	7	47234861	47252848	-	17988	1
Mrgpra1	7	47334875	47354240	-	19366	2
Mrgpra2a	7	47426328	47452139	-	25812	5
Mrgpra2b	7	47463806	47528862	-	65057	6
Mrgpra3	7	47588950	47601372	-	12423	2
Mrgpra4	7	47980837	47982095	-	1259	0
Mrgprx1	7	48020971	48027597	-	6627	1
Mrgprb5	7	48167983	48169019	-	1037	0
Mrgprb4	7	48198070	48199288	-	1219	0
Mrgprb8	7	48388526	48389648	+	1123	0
Mrgprb1	7	48444113	48456342	-	12230	0
Mrgprx2	7	48478619	48499321	-	20703	11
Mrgprb2	7	48550965	48558086	-	7122	0
Mrgprb3	7	48642803	48643811	-	1009	0
Zdhhc13	7	48789003	48827440	+	38438	3
Csrp3	7	48830398	48848033	-	17636	3
E2f8	7	48866429	48881596	-	15168	4
Nav2	7	48959097	49610090	+	650994	120
Dbx1	7	49631499	49636849	-	5351	3
Htatip2	7	49759129	49773975	+	14847	2
Prmt3	7	49778346	49858265	+	79920	23
Slc6a5	7	49910146	49963856	+	53711	5
Nell1	7	49974864	50866608	+	891745	162
4933405O20Rik	7	50599190	50600530	+	1341	0
Ano5	7	51511029	51598709	+	87681	13
Slc17a6	7	51622006	51671119	+	49114	16
Fancf	7	51860577	51862267	-	1691	6
Gas2	7	51862015	51994975	+	132961	27
Svip	7	51997171	52006018	-	8848	0
1700015G11Rik	7	52011683	52015728	-	4046	0
Luzp2	7	54835615	55268885	+	433271	108
Siglech	7	55768178	55778925	+	10748	1
Tubgcp5	7	55794154	55831677	+	37524	4
Cyfip1	7	55842071	55932602	+	90532	55
Nipa2	7	55931287	55962476	-	31190	117
Nipa1	7	55977567	56019954	-	42388	5
Herc2	7	56050196	56231800	+	181605	17
Oca2	7	56239760	56536518	+	296759	54
Gabrg3	7	56716465	57387188	-	670724	125
Gabra5	7	57407672	57510059	-	102388	27
Gabrb3	7	57419692	57828802	+	409111	94
Atp10a	7	58656166	58829420	+	173255	37
Ube3a	7	59228750	59311536	+	82787	12
Gm38393	7	59974149	60005064	-	30916	9
Snrpn	7	59982495	60140219	-	157725	29
Snurf	7	59995449	60005049	-	9601	5
Ndn	7	62346569	62350262	+	3694	0
Magel2	7	62377010	62381640	+	4631	0
Mkrn3	7	62417593	62420139	-	2547	0
Peg12	7	62461871	62464510	-	2640	0
A26c2	7	62778423	62823673	-	45251	9
Chrna7	7	63098692	63212513	-	113822	15
Otud7a	7	63444751	63759028	+	314278	73
Klf13	7	63886351	63938915	-	52565	666
E030018B13Rik	7	63916857	63920539	+	3683	56
Trpm1	7	64153835	64269775	+	115941	25
Mtmr10	7	64287670	64340806	+	53137	6
Fan1	7	64346758	64374080	-	27323	35
Mphosph10	7	64376527	64392268	-	15742	158
Mcee	7	64392645	64412125	+	19481	9
Apba2	7	64501706	64753878	+	252173	68
Fam189a1	7	64756091	65156570	-	400480	73
Nsmce3	7	64867052	64872997	-	5946	20
Tjp1	7	65296165	65527696	-	231532	42
Tarsl2	7	65644898	65692091	+	47194	3
Tm2d3	7	65691169	65701913	+	10745	4
Pcsk6	7	65861734	66050386	+	188653	39
Gm45213	7	66043602	66062271	+	18670	7
Snrpa1	7	66060338	66074587	+	14250	3
Selenos	7	66079649	66089405	+	9757	2
Chsy1	7	66109515	66173798	+	64284	10
Lrrk1	7	66258745	66388350	-	129606	17
Gm10974	7	66365905	66386309	+	20405	1
Aldh1a3	7	66390890	66427517	-	36628	10
Asb7	7	66644565	66689596	-	45032	101
Lins1	7	66689889	66717256	+	27368	14
Cers3	7	66743504	66823691	+	80188	16
Adamts17	7	66839735	67153171	+	313437	58
Lysmd4	7	67222544	67307330	+	84787	301
Mef2a	7	67231163	67372858	-	141696	417
Lrrc28	7	67513410	67645268	-	131859	132
Ttc23	7	67647410	67762912	+	115503	24
Synm	7	67730160	67759742	-	29583	7
Igf1r	7	67952827	68233668	+	280842	64
Pgpep1l	7	68236610	68264233	-	27624	13
Fam169b	7	68273839	68363092	+	89254	17
Arrdc4	7	68736995	68749241	-	12247	30
Nr2f2	7	70351944	70366735	-	14792	1
Mctp2	7	72077830	72306608	-	228779	235
Rgma	7	73375509	73419899	+	44391	11
Chd2	7	73426638	73541746	-	115109	838
Fam174b	7	73740302	73776919	+	36618	1
St8sia2	7	73939119	74013690	-	74572	17
Slco3a1	7	74275419	74554780	-	279362	529
